idTransaction,dateTransaction,montantTransaction,etat,idBeneficiaire,idFournisseur
"6287","2026-01-13 11:33:44","5","1","2490","1910"
"6288","2026-01-13 11:33:44","3","1","447","1554"
"6289","2026-01-13 11:33:44","3","1","1453","1487"
"6290","2026-01-13 11:33:44","4","1","2059","852"
"6291","2026-01-13 11:33:44","5","1","1679","1509"
"6292","2026-01-13 11:33:44","9","1","2502","1832"
"6293","2026-01-13 11:33:44","10","0","2201","2711"
"6294","2026-01-13 11:33:44","3","0","2258","1421"
"6295","2026-01-13 11:33:44","9","0","2639","1016"
"6296","2026-01-13 11:33:44","9","1","2295","3211"
"6297","2026-01-13 11:33:44","2","1","174","2265"
"6298","2026-01-13 11:33:44","9","0","385","247"
"6299","2026-01-13 11:33:44","6","1","1313","973"
"6300","2026-01-13 11:33:44","9","1","2449","440"
"6301","2026-01-13 11:33:44","4","1","162","1978"
"6302","2026-01-13 11:33:44","1","1","546","2807"
"6303","2026-01-13 11:33:44","8","1","646","2525"
"6304","2026-01-13 11:33:44","3","1","570","1939"
"6305","2026-01-13 11:33:44","1","1","3239","544"
"6306","2026-01-13 11:33:44","3","0","1277","2877"
"6307","2026-01-13 11:33:44","5","1","2321","2553"
"6308","2026-01-13 11:33:45","5","1","2674","2654"
"6309","2026-01-13 11:33:45","7","1","2297","3326"
"6310","2026-01-13 11:33:45","7","0","1108","2672"
"6311","2026-01-13 11:33:45","10","0","732","487"
"6312","2026-01-13 11:33:45","8","1","1240","360"
"6313","2026-01-13 11:33:45","1","1","2414","741"
"6314","2026-01-13 11:33:45","9","1","1034","1585"
"6315","2026-01-13 11:33:45","2","0","2292","74"
"6316","2026-01-13 11:33:45","4","0","2374","161"
"6317","2026-01-13 11:33:45","7","1","1914","2460"
"6318","2026-01-13 11:33:45","2","1","710","654"
"6319","2026-01-13 11:33:45","10","1","1887","1588"
"6320","2026-01-13 11:33:45","4","1","2968","1623"
"6321","2026-01-13 11:33:45","1","1","1676","1455"
"6322","2026-01-13 11:33:45","10","1","946","785"
"6323","2026-01-13 11:33:45","5","1","2074","1174"
"6324","2026-01-13 11:33:45","2","1","1320","2440"
"6325","2026-01-13 11:33:45","8","1","1314","1618"
"6326","2026-01-13 11:33:45","7","1","282","444"
"6327","2026-01-13 11:33:45","8","1","181","993"
"6328","2026-01-13 11:33:45","4","1","2393","1236"
"6329","2026-01-13 11:33:45","8","1","2822","214"
"6330","2026-01-13 11:33:45","8","0","729","3189"
"6331","2026-01-13 11:33:45","1","1","1496","3149"
"6332","2026-01-13 11:33:45","1","1","482","1851"
"6333","2026-01-13 11:33:45","8","0","740","3194"
"6334","2026-01-13 11:33:45","7","1","1315","2364"
"6335","2026-01-13 11:33:45","5","1","1066","1854"
"6336","2026-01-13 11:33:45","7","1","2403","979"
"6337","2026-01-13 11:33:45","5","1","1099","2332"
"6338","2026-01-13 11:33:45","9","1","2325","509"
"6339","2026-01-13 11:33:45","2","1","1554","2145"
"6340","2026-01-13 11:33:45","3","1","1191","997"
"6341","2026-01-13 11:33:45","2","1","2719","1427"
"6342","2026-01-13 11:33:45","7","1","2758","1975"
"6343","2026-01-13 11:33:45","1","1","2253","1698"
"6344","2026-01-13 11:33:45","6","1","2640","2497"
"6345","2026-01-13 11:33:45","1","1","2972","2192"
"6346","2026-01-13 11:33:45","3","1","2084","2825"
"6347","2026-01-13 11:33:45","1","1","829","1476"
"6348","2026-01-13 11:33:45","3","1","2135","590"
"6349","2026-01-13 11:33:45","1","1","1783","2733"
"6350","2026-01-13 11:33:45","7","1","1910","2771"
"6351","2026-01-13 11:33:45","6","1","500","2243"
"6352","2026-01-13 11:33:45","6","0","72","1494"
"6353","2026-01-13 11:33:45","5","1","564","752"
"6354","2026-01-13 11:33:45","3","1","891","194"
"6355","2026-01-13 11:33:45","6","1","3004","2281"
"6356","2026-01-13 11:33:45","9","0","1682","3098"
"6357","2026-01-13 11:33:45","2","1","3301","1057"
"6358","2026-01-13 11:33:45","5","1","2540","1490"
"6359","2026-01-13 11:33:45","9","1","539","2013"
"6360","2026-01-13 11:33:45","3","1","2315","2979"
"6361","2026-01-13 11:33:45","2","1","220","1991"
"6362","2026-01-13 11:33:45","9","0","1249","1435"
"6363","2026-01-13 11:33:45","4","1","501","705"
"6364","2026-01-13 11:33:45","7","1","556","2139"
"6365","2026-01-13 11:33:45","4","0","3235","3313"
"6366","2026-01-13 11:33:45","4","1","1260","3190"
"6367","2026-01-13 11:33:45","2","1","3250","2392"
"6368","2026-01-13 11:33:45","1","1","2725","2013"
"6369","2026-01-13 11:33:45","9","1","1382","12"
"6370","2026-01-13 11:33:45","10","1","3251","993"
"6371","2026-01-13 11:33:45","6","1","3065","2776"
"6372","2026-01-13 11:33:45","4","0","1370","1600"
"6373","2026-01-13 11:33:45","10","1","1580","614"
"6374","2026-01-13 11:33:45","9","1","700","753"
"6375","2026-01-13 11:33:45","6","1","1986","1744"
"6376","2026-01-13 11:33:45","6","1","1239","481"
"6377","2026-01-13 11:33:45","3","1","547","105"
"6378","2026-01-13 11:33:45","4","1","508","244"
"6379","2026-01-13 11:33:45","4","1","3013","1801"
"6380","2026-01-13 11:33:45","1","1","2236","1231"
"6381","2026-01-13 11:33:45","7","0","2735","3026"
"6382","2026-01-13 11:33:45","4","1","287","1463"
"6383","2026-01-13 11:33:45","1","0","81","70"
"6384","2026-01-13 11:33:45","8","1","1220","1848"
"6385","2026-01-13 11:33:45","7","1","1734","1583"
"6386","2026-01-13 11:33:45","2","1","2582","3144"
"6387","2026-01-13 11:33:45","3","1","1614","81"
"6388","2026-01-13 11:33:45","5","1","1130","2963"
"6389","2026-01-13 11:33:45","5","1","186","2924"
"6390","2026-01-13 11:33:45","8","1","2185","2966"
"6391","2026-01-13 11:33:45","2","1","884","327"
"6392","2026-01-13 11:33:45","2","0","2700","1712"
"6393","2026-01-13 11:33:45","1","1","1081","597"
"6394","2026-01-13 11:33:45","8","0","1983","2528"
"6395","2026-01-13 11:33:45","5","1","2580","1977"
"6396","2026-01-13 11:33:45","10","1","831","3129"
"6397","2026-01-13 11:33:45","4","1","2489","3269"
"6398","2026-01-13 11:33:45","9","1","2971","1089"
"6399","2026-01-13 11:33:45","10","1","700","1989"
"6400","2026-01-13 11:33:45","8","1","2702","440"
"6401","2026-01-13 11:33:45","6","1","130","3203"
"6402","2026-01-13 11:33:45","5","1","2349","2876"
"6403","2026-01-13 11:33:45","10","1","1595","477"
"6404","2026-01-13 11:33:45","8","1","67","611"
"6405","2026-01-13 11:33:45","8","0","320","934"
"6406","2026-01-13 11:33:45","6","1","924","720"
"6407","2026-01-13 11:33:45","3","1","795","1334"
"6408","2026-01-13 11:33:45","9","1","946","2448"
"6409","2026-01-13 11:33:45","7","1","106","1541"
"6410","2026-01-13 11:33:45","10","1","2768","214"
"6411","2026-01-13 11:33:45","1","1","907","1682"
"6412","2026-01-13 11:33:45","1","1","3320","3028"
"6413","2026-01-13 11:33:45","4","1","1911","2412"
"6414","2026-01-13 11:33:45","6","0","3004","1831"
"6415","2026-01-13 11:33:45","6","1","2308","2566"
"6416","2026-01-13 11:33:45","9","1","1445","1725"
"6417","2026-01-13 11:33:45","3","0","1883","560"
"6418","2026-01-13 11:33:45","4","1","2247","2349"
"6419","2026-01-13 11:33:45","9","0","1495","241"
"6420","2026-01-13 11:33:45","9","1","824","2200"
"6421","2026-01-13 11:33:45","3","1","1336","1854"
"6422","2026-01-13 11:33:45","1","1","1336","1070"
"6423","2026-01-13 11:33:45","5","1","91","3319"
"6424","2026-01-13 11:33:45","2","0","2669","1695"
"6425","2026-01-13 11:33:45","3","1","1540","2598"
"6426","2026-01-13 11:33:45","4","1","1850","408"
"6427","2026-01-13 11:33:45","5","1","3239","2576"
"6428","2026-01-13 11:33:45","5","1","970","572"
"6429","2026-01-13 11:33:45","10","1","314","806"
"6430","2026-01-13 11:33:45","7","1","2467","3302"
"6431","2026-01-13 11:33:45","6","0","806","487"
"6432","2026-01-13 11:33:45","2","1","3086","2881"
"6433","2026-01-13 11:33:45","4","0","3319","2009"
"6434","2026-01-13 11:33:45","2","0","1810","2472"
"6435","2026-01-13 11:33:45","5","1","2021","1753"
"6436","2026-01-13 11:33:45","8","1","3122","876"
"6437","2026-01-13 11:33:45","10","0","461","1673"
"6438","2026-01-13 11:33:45","2","1","1821","2781"
"6439","2026-01-13 11:33:45","2","1","654","1682"
"6440","2026-01-13 11:33:45","8","1","3307","1608"
"6441","2026-01-13 11:33:45","1","1","1169","1861"
"6442","2026-01-13 11:33:45","8","1","2991","1390"
"6443","2026-01-13 11:33:45","1","1","1264","2540"
"6444","2026-01-13 11:33:45","4","1","1206","1938"
"6445","2026-01-13 11:33:45","4","1","1211","2393"
"6446","2026-01-13 11:33:45","6","1","748","291"
"6447","2026-01-13 11:33:45","8","0","1586","2401"
"6448","2026-01-13 11:33:45","5","1","79","3301"
"6449","2026-01-13 11:33:45","4","1","1714","924"
"6450","2026-01-13 11:33:45","5","1","1290","2618"
"6451","2026-01-13 11:33:45","4","1","275","3275"
"6452","2026-01-13 11:33:45","3","0","2993","1176"
"6453","2026-01-13 11:33:45","3","0","823","1201"
"6454","2026-01-13 11:33:45","9","0","3108","3309"
"6455","2026-01-13 11:33:45","6","0","2557","922"
"6456","2026-01-13 11:33:45","7","0","2090","1376"
"6457","2026-01-13 11:33:45","8","1","2827","671"
"6458","2026-01-13 11:33:45","5","1","413","1718"
"6459","2026-01-13 11:33:45","5","1","2597","1531"
"6460","2026-01-13 11:33:45","7","0","669","2524"
"6461","2026-01-13 11:33:45","1","1","2311","1731"
"6462","2026-01-13 11:33:45","1","1","1919","2674"
"6463","2026-01-13 11:33:45","1","1","738","209"
"6464","2026-01-13 11:33:45","6","1","1094","1588"
"6465","2026-01-13 11:33:45","4","1","1967","939"
"6466","2026-01-13 11:33:45","6","1","2672","3266"
"6467","2026-01-13 11:33:45","4","1","534","719"
"6468","2026-01-13 11:33:45","4","1","3089","2001"
"6469","2026-01-13 11:33:45","10","1","2880","1345"
"6470","2026-01-13 11:33:45","3","1","966","2369"
"6471","2026-01-13 11:33:45","4","1","1313","336"
"6472","2026-01-13 11:33:45","8","0","1938","3259"
"6473","2026-01-13 11:33:45","4","1","1700","614"
"6474","2026-01-13 11:33:45","8","0","2738","3039"
"6475","2026-01-13 11:33:45","4","1","1331","2622"
"6476","2026-01-13 11:33:45","9","1","1294","3277"
"6477","2026-01-13 11:33:45","7","1","2552","1391"
"6478","2026-01-13 11:33:45","3","1","357","1500"
"6479","2026-01-13 11:33:45","10","1","2255","1684"
"6480","2026-01-13 11:33:45","10","0","1150","2746"
"6481","2026-01-13 11:33:45","3","1","1686","2243"
"6482","2026-01-13 11:33:45","2","1","1762","7"
"6483","2026-01-13 11:33:45","6","0","1024","626"
"6484","2026-01-13 11:33:45","3","1","1887","866"
"6485","2026-01-13 11:33:45","2","1","1007","2828"
"6486","2026-01-13 11:33:45","8","1","2237","3157"
"6487","2026-01-13 11:33:45","7","1","2303","462"
"6488","2026-01-13 11:33:45","10","0","1862","2475"
"6489","2026-01-13 11:33:45","2","0","2176","1359"
"6490","2026-01-13 11:33:45","9","1","2118","2174"
"6491","2026-01-13 11:33:45","5","1","85","2241"
"6492","2026-01-13 11:33:45","3","0","642","2445"
"6493","2026-01-13 11:33:45","3","1","3254","445"
"6494","2026-01-13 11:33:45","10","1","774","979"
"6495","2026-01-13 11:33:45","2","1","1919","3142"
"6496","2026-01-13 11:33:45","6","0","1918","1848"
"6497","2026-01-13 11:33:45","9","1","2284","2441"
"6498","2026-01-13 11:33:45","1","1","1201","979"
"6499","2026-01-13 11:33:45","7","1","357","1247"
"6500","2026-01-13 11:33:45","6","1","1611","1787"
"6501","2026-01-13 11:33:46","3","1","115","1786"
"6502","2026-01-13 11:33:46","9","1","2095","1099"
"6503","2026-01-13 11:33:46","4","1","2721","2067"
"6504","2026-01-13 11:33:46","7","1","100","3195"
"6505","2026-01-13 11:33:46","4","1","300","1766"
"6506","2026-01-13 11:33:46","10","0","1300","114"
"6507","2026-01-13 11:33:46","5","1","1683","2734"
"6508","2026-01-13 11:33:46","8","1","1953","1745"
"6509","2026-01-13 11:33:46","7","0","157","203"
"6510","2026-01-13 11:33:46","10","1","2233","1514"
"6511","2026-01-13 11:33:46","4","1","3107","2772"
"6512","2026-01-13 11:33:46","9","1","1594","1512"
"6513","2026-01-13 11:33:46","8","1","1709","523"
"6514","2026-01-13 11:33:46","2","0","225","179"
"6515","2026-01-13 11:33:46","7","1","2086","2121"
"6516","2026-01-13 11:33:46","6","0","488","2986"
"6517","2026-01-13 11:33:46","2","1","1514","2419"
"6518","2026-01-13 11:33:46","8","1","3183","1078"
"6519","2026-01-13 11:33:46","5","1","2299","271"
"6520","2026-01-13 11:33:46","7","1","661","2219"
"6521","2026-01-13 11:33:46","3","1","510","2510"
"6522","2026-01-13 11:33:46","10","0","1388","942"
"6523","2026-01-13 11:33:46","1","1","1196","2945"
"6524","2026-01-13 11:33:46","7","0","896","558"
"6525","2026-01-13 11:33:46","4","1","539","2851"
"6526","2026-01-13 11:33:46","2","1","2012","2762"
"6527","2026-01-13 11:33:46","1","1","2977","3099"
"6528","2026-01-13 11:33:46","6","1","1319","2647"
"6529","2026-01-13 11:33:46","4","0","1076","33"
"6530","2026-01-13 11:33:46","9","0","2088","38"
"6531","2026-01-13 11:33:46","10","0","2385","99"
"6532","2026-01-13 11:33:46","5","1","2011","834"
"6533","2026-01-13 11:33:46","3","1","3127","1116"
"6534","2026-01-13 11:33:46","1","1","2919","1692"
"6535","2026-01-13 11:33:46","5","1","1340","3105"
"6536","2026-01-13 11:33:46","9","1","3211","1417"
"6537","2026-01-13 11:33:46","1","1","2648","910"
"6538","2026-01-13 11:33:46","4","1","1613","545"
"6539","2026-01-13 11:33:46","6","1","1958","3090"
"6540","2026-01-13 11:33:46","4","1","976","2392"
"6541","2026-01-13 11:33:46","1","1","2769","3264"
"6542","2026-01-13 11:33:46","3","0","653","2448"
"6543","2026-01-13 11:33:46","5","1","2803","1828"
"6544","2026-01-13 11:33:46","2","0","1957","1964"
"6545","2026-01-13 11:33:46","6","1","768","2269"
"6546","2026-01-13 11:33:46","1","1","1517","2402"
"6547","2026-01-13 11:33:46","6","1","1418","144"
"6548","2026-01-13 11:33:46","2","1","57","1281"
"6549","2026-01-13 11:33:46","5","1","1286","1102"
"6550","2026-01-13 11:33:46","4","0","3094","646"
"6551","2026-01-13 11:33:46","8","1","416","2063"
"6552","2026-01-13 11:33:46","5","0","1839","1772"
"6553","2026-01-13 11:33:46","9","1","341","810"
"6554","2026-01-13 11:33:46","8","0","1097","712"
"6555","2026-01-13 11:33:46","9","0","1902","1886"
"6556","2026-01-13 11:33:46","8","1","252","2411"
"6557","2026-01-13 11:33:46","9","1","2348","663"
"6558","2026-01-13 11:33:46","9","1","1386","2141"
"6559","2026-01-13 11:33:46","8","1","1922","670"
"6560","2026-01-13 11:33:46","9","1","136","2946"
"6561","2026-01-13 11:33:46","9","1","907","2875"
"6562","2026-01-13 11:33:46","9","0","3254","674"
"6563","2026-01-13 11:33:46","10","0","2600","1611"
"6564","2026-01-13 11:33:46","2","1","1426","1151"
"6565","2026-01-13 11:33:46","5","1","1826","713"
"6566","2026-01-13 11:33:46","7","1","601","1416"
"6567","2026-01-13 11:33:46","7","1","1506","1130"
"6568","2026-01-13 11:33:46","7","1","1284","2943"
"6569","2026-01-13 11:33:46","8","1","1524","1150"
"6570","2026-01-13 11:33:46","3","1","2024","2782"
"6571","2026-01-13 11:33:46","3","1","698","961"
"6572","2026-01-13 11:33:46","2","1","1914","871"
"6573","2026-01-13 11:33:46","6","1","3107","834"
"6574","2026-01-13 11:33:46","5","1","758","1946"
"6575","2026-01-13 11:33:46","8","1","1480","3093"
"6576","2026-01-13 11:33:46","7","1","2863","82"
"6577","2026-01-13 11:33:46","7","0","2098","627"
"6578","2026-01-13 11:33:46","7","1","1028","1550"
"6579","2026-01-13 11:33:46","2","1","2697","806"
"6580","2026-01-13 11:33:46","10","1","1854","805"
"6581","2026-01-13 11:33:46","3","1","783","877"
"6582","2026-01-13 11:33:46","6","1","1611","2090"
"6583","2026-01-13 11:33:46","7","1","2273","2552"
"6584","2026-01-13 11:33:46","5","1","2423","2635"
"6585","2026-01-13 11:33:46","4","0","363","301"
"6586","2026-01-13 11:33:46","9","1","1304","2988"
"6587","2026-01-13 11:33:46","2","1","1141","501"
"6588","2026-01-13 11:33:46","10","1","2252","2897"
"6589","2026-01-13 11:33:46","8","1","3261","3100"
"6590","2026-01-13 11:33:46","6","1","2610","1861"
"6591","2026-01-13 11:33:46","4","1","1186","566"
"6592","2026-01-13 11:33:46","2","1","2073","3106"
"6593","2026-01-13 11:33:46","6","1","1570","2815"
"6594","2026-01-13 11:33:46","4","1","467","529"
"6595","2026-01-13 11:33:46","6","1","2745","3174"
"6596","2026-01-13 11:33:46","4","1","376","2575"
"6597","2026-01-13 11:33:46","3","1","3173","2814"
"6598","2026-01-13 11:33:46","6","1","1266","41"
"6599","2026-01-13 11:33:46","1","1","307","2486"
"6600","2026-01-13 11:33:46","3","1","2602","2728"
"6601","2026-01-13 11:33:46","9","1","791","974"
"6602","2026-01-13 11:33:46","10","1","369","3126"
"6603","2026-01-13 11:33:46","2","1","2560","3128"
"6604","2026-01-13 11:33:46","5","1","1533","3083"
"6605","2026-01-13 11:33:46","10","1","1704","695"
"6606","2026-01-13 11:33:46","1","1","197","1815"
"6607","2026-01-13 11:33:46","1","1","2740","2784"
"6608","2026-01-13 11:33:46","8","1","345","1255"
"6609","2026-01-13 11:33:46","7","1","3077","1443"
"6610","2026-01-13 11:33:46","9","0","648","3147"
"6611","2026-01-13 11:33:46","6","0","2877","2500"
"6612","2026-01-13 11:33:46","10","0","967","2622"
"6613","2026-01-13 11:33:46","7","1","1955","224"
"6614","2026-01-13 11:33:46","10","1","2242","1070"
"6615","2026-01-13 11:33:46","10","1","401","2237"
"6616","2026-01-13 11:33:46","5","0","2647","352"
"6617","2026-01-13 11:33:46","8","1","2025","2705"
"6618","2026-01-13 11:33:46","9","1","3322","2540"
"6619","2026-01-13 11:33:46","1","0","2028","2003"
"6620","2026-01-13 11:33:46","8","0","3124","1336"
"6621","2026-01-13 11:33:46","10","1","701","2596"
"6622","2026-01-13 11:33:46","9","1","412","2229"
"6623","2026-01-13 11:33:46","4","1","1226","891"
"6624","2026-01-13 11:33:46","6","1","409","1732"
"6625","2026-01-13 11:33:46","8","0","907","1940"
"6626","2026-01-13 11:33:46","4","1","1129","1737"
"6627","2026-01-13 11:33:46","9","1","498","1988"
"6628","2026-01-13 11:33:46","7","1","2659","1161"
"6629","2026-01-13 11:33:46","2","1","1480","420"
"6630","2026-01-13 11:33:46","7","1","2168","3088"
"6631","2026-01-13 11:33:46","1","1","296","1883"
"6632","2026-01-13 11:33:46","8","1","2626","2211"
"6633","2026-01-13 11:33:46","1","1","41","2462"
"6634","2026-01-13 11:33:46","6","1","1188","1958"
"6635","2026-01-13 11:33:46","10","0","868","1953"
"6636","2026-01-13 11:33:46","7","1","1518","1128"
"6637","2026-01-13 11:33:46","4","1","272","1910"
"6638","2026-01-13 11:33:46","1","1","146","256"
"6639","2026-01-13 11:33:46","5","1","1354","3108"
"6640","2026-01-13 11:33:46","1","1","2591","2070"
"6641","2026-01-13 11:33:46","2","0","2290","1440"
"6642","2026-01-13 11:33:46","1","1","2320","2948"
"6643","2026-01-13 11:33:46","7","1","274","1201"
"6644","2026-01-13 11:33:46","6","0","2639","2950"
"6645","2026-01-13 11:33:46","5","1","2806","1375"
"6646","2026-01-13 11:33:46","9","0","2082","2604"
"6647","2026-01-13 11:33:46","6","1","3321","1749"
"6648","2026-01-13 11:33:46","10","1","297","2164"
"6649","2026-01-13 11:33:46","2","1","2652","463"
"6650","2026-01-13 11:33:46","6","0","2264","118"
"6651","2026-01-13 11:33:46","6","1","1772","2961"
"6652","2026-01-13 11:33:46","9","1","1037","2813"
"6653","2026-01-13 11:33:46","4","1","2130","1654"
"6654","2026-01-13 11:33:46","8","0","3171","2572"
"6655","2026-01-13 11:33:46","1","1","1746","1656"
"6656","2026-01-13 11:33:46","10","1","2013","2722"
"6657","2026-01-13 11:33:46","5","1","2353","2728"
"6658","2026-01-13 11:33:46","2","1","553","1918"
"6659","2026-01-13 11:33:46","9","1","2390","241"
"6660","2026-01-13 11:33:46","5","1","1724","329"
"6661","2026-01-13 11:33:46","6","0","803","3212"
"6662","2026-01-13 11:33:46","10","1","2207","1800"
"6663","2026-01-13 11:33:46","7","1","1969","383"
"6664","2026-01-13 11:33:46","10","1","3086","2098"
"6665","2026-01-13 11:33:46","5","1","2270","1775"
"6666","2026-01-13 11:33:46","2","1","2065","2041"
"6667","2026-01-13 11:33:46","10","1","977","3078"
"6668","2026-01-13 11:33:46","4","1","1222","285"
"6669","2026-01-13 11:33:46","10","1","3094","1647"
